id,pilar,pregunta,puntuacion_alcance,justificacion_alcance,puntuacion_evidencia,justificacion_evidencia,puntuacion_exactitud,justificacion_exactitud,puntuacion_utilidad,justificacion_utilidad,puntuacion_validacion,justificacion_validacion,puntuacion_total,evidencia_observada,deficiencia_residual,estado,fecha,metodo_calculo
JEV-P16-011,P16,"¿Cómo separar calidad de redacción de evidencia de competencia para evitar penalizar estilo, idioma o contexto socioeducativo?",4,"Alcance específico y bien delimitado para JEV-P16-011: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo separar calidad de redacción de evidencia de...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo separar calidad de redacción de evidencia de...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-012,P16,¿Cómo priorizar solicitudes comerciales sintéticas por ajuste con servicios sin utilizar información personal irrelevante ni crear compromisos automáticos?,4,"Alcance específico y bien delimitado para JEV-P16-012: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo priorizar solicitudes comerciales sintéticas...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice/Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo priorizar solicitudes comerciales sintéticas...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-013,P16,¿Cómo detectar información faltante y proponer preguntas de aclaración sin rellenar datos del cliente o candidato mediante inferencias?,4,"Alcance específico y bien delimitado para JEV-P16-013: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo detectar información faltante y proponer pre...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo detectar información faltante y proponer pre...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-014,P16,"¿Qué flujo permitiría clasificar feedback cualitativo distinguiendo hechos relatados, opiniones y criterios no sustentados?",4,"Alcance específico y bien delimitado para JEV-P16-014: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué flujo permitiría clasificar feedback cualitat...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Choice), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué flujo permitiría clasificar feedback cualitat...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-015,P16,¿Cómo evaluar consistencia de criterios entre personas revisoras antes de atribuir sus desacuerdos al modelo?,4,"Alcance específico y bien delimitado para JEV-P16-015: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo evaluar consistencia de criterios entre pers...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo evaluar consistencia de criterios entre pers...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-016,P16,¿Cómo mostrar evidencia y limitaciones de una recomendación permitiendo corrección y revisión del proceso?,4,"Alcance específico y bien delimitado para JEV-P16-016: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo mostrar evidencia y limitaciones de una reco...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo mostrar evidencia y limitaciones de una reco...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-017,P16,"¿Qué requisitos de privacidad, retención, consentimiento y normativa aplicable necesitan comprobación especializada antes de utilizar datos reales?",4,"Alcance específico y bien delimitado para JEV-P16-017: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué requisitos de privacidad, retención, consenti...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0047, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué requisitos de privacidad, retención, consenti...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0047, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-018,P16,¿Cómo diseñar adaptación a CRM o ATS sin presuponer una plataforma existente ni autorizar escrituras por una simple recomendación?,4,"Alcance específico y bien delimitado para JEV-P16-018: aborda supuestos, términos y condiciones de aplicabilidad para '¿Cómo diseñar adaptación a CRM o ATS sin presupone...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Cómo diseñar adaptación a CRM o ATS sin presupone...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-019,P16,"¿Qué métricas de tiempo, calidad, equidad y retrabajo permitirían evaluar el piloto sin premiar únicamente velocidad o volumen?",4,"Alcance específico y bien delimitado para JEV-P16-019: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué métricas de tiempo, calidad, equidad y retrab...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",5,"Contratos técnicos conformes con SDK 0.7.0 (Score), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,"Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué métricas de tiempo, calidad, equidad y retrab...'.",4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,21/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
JEV-P16-020,P16,¿Qué condiciones obligarían a abandonar o limitar un caso de Wheelwork aunque aparentemente redujera costos administrativos?,4,"Alcance específico y bien delimitado para JEV-P16-020: aborda supuestos, términos y condiciones de aplicabilidad para '¿Qué condiciones obligarían a abandonar o limitar ...'.",4,"Contraste documental sólido con 4 fuentes catalogadas (SRC-0001, SRC-0046, SRC-0068, SRC-0118); penalizado a 4/5 por salida primaria de NotebookLM no preservada localmente.",4,"Contratos técnicos conformes con SDK 0.7.0 (TypeSafeClient), compilación AST limpia y enmascaramiento estricto de excepciones en Python.",4,Directrices prácticas y criterios de diseño accionables para pilotos del programa respecto a '¿Qué condiciones obligarían a abandonar o limitar ...'.,4,Protocolo formal con hipótesis falsable y umbrales cuantitativos definidos; acotado a 4/5 por validación estática sin ejecución de red.,20/25,"Fuentes registradas: SRC-0001, SRC-0046, SRC-0068, SRC-0118. Contratos validados contra typesafe-sdk 0.7.0. Bloque Python con ast.parse() exitoso. Trazabilidad con cuaderno canónico de P16.",Salida cruda de NotebookLM no preservada en conector local (consulta_no_verificable). Integración en red y banco de pruebas empírico pendientes de ejecución en piloto.,en_revision,2026-09-20,evaluacion_individual_por_evidencia_ast_fuentes_y_contratos
